Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST,SEXE
2018,3,la Barceloneta,8,13,2
2018,3,la Barceloneta,..,14,2
2018,3,la Barceloneta,8,15,1
2018,3,la Barceloneta,6,15,2
2018,3,la Barceloneta,7,16,1
2018,3,la Barceloneta,10,16,2
2018,3,la Barceloneta,..,17,1
2018,3,la Barceloneta,..,17,2
2018,3,la Barceloneta,9,18,1
2018,3,la Barceloneta,14,18,2
2018,3,la Barceloneta,..,19,1
2018,3,la Barceloneta,..,19,2
2018,3,la Barceloneta,..,20,1
2018,3,la Barceloneta,..,20,2
2018,3,la Barceloneta,..,21,1
2018,3,la Barceloneta,..,21,2
2018,3,la Barceloneta,..,22,1
2018,3,la Barceloneta,5,23,1
2018,3,la Barceloneta,..,23,2
2018,3,la Barceloneta,..,24,2
2018,3,la Barceloneta,7,25,1
2018,3,la Barceloneta,5,25,2
2018,3,la Barceloneta,..,26,1
2018,3,la Barceloneta,..,26,2
2018,3,la Barceloneta,6,27,1
2018,3,la Barceloneta,..,27,2
2018,3,la Barceloneta,..,28,1
2018,3,la Barceloneta,..,28,2
2018,3,la Barceloneta,..,29,1
2018,3,la Barceloneta,..,29,2
2018,3,la Barceloneta,..,30,1
2018,3,la Barceloneta,..,30,2
2018,3,la Barceloneta,15,31,1
2018,3,la Barceloneta,8,31,2
2018,3,la Barceloneta,..,32,1
2018,3,la Barceloneta,6,32,2
2018,3,la Barceloneta,9,33,1
2018,3,la Barceloneta,..,33,2
2018,3,la Barceloneta,..,34,1
2018,3,la Barceloneta,..,34,2
2018,3,la Barceloneta,10,35,1
2018,3,la Barceloneta,13,35,2
2018,3,la Barceloneta,..,36,1
2018,3,la Barceloneta,..,36,2
2018,3,la Barceloneta,..,37,1
2018,3,la Barceloneta,7,37,2
2018,3,la Barceloneta,..,38,1
2018,3,la Barceloneta,..,38,2
2018,3,la Barceloneta,..,39,1
2018,3,la Barceloneta,..,39,2
2018,3,la Barceloneta,..,40,2
2018,3,la Barceloneta,..,43,1
2018,3,la Barceloneta,..,43,2
2018,3,la Barceloneta,6,44,1
2018,3,la Barceloneta,..,44,2
2018,3,la Barceloneta,..,45,1
2018,3,la Barceloneta,..,45,2
2018,3,la Barceloneta,8,46,1
2018,3,la Barceloneta,8,46,2
2018,3,la Barceloneta,..,48,1
2018,3,la Barceloneta,..,48,2
2018,3,la Barceloneta,..,49,1
2018,3,la Barceloneta,..,50,1
2018,3,la Barceloneta,..,51,1
2018,3,la Barceloneta,..,52,1
2018,3,la Barceloneta,..,52,2
2018,3,la Barceloneta,..,53,1
2018,3,la Barceloneta,..,53,2
2018,3,la Barceloneta,..,54,1
2018,3,la Barceloneta,..,55,1
2018,3,la Barceloneta,5,55,2
2018,3,la Barceloneta,..,57,2
2018,3,la Barceloneta,..,58,2
2018,3,la Barceloneta,..,59,1
2018,3,la Barceloneta,14,60,1
2018,3,la Barceloneta,10,60,2
2018,3,la Barceloneta,..,61,1
2018,3,la Barceloneta,6,61,2
2018,3,la Barceloneta,..,62,1
2018,3,la Barceloneta,..,63,1
2018,3,la Barceloneta,..,63,2
2018,3,la Barceloneta,12,64,1
2018,3,la Barceloneta,10,64,2
2018,3,la Barceloneta,7,65,1
2018,3,la Barceloneta,14,65,2
2018,3,la Barceloneta,21,66,1
2018,3,la Barceloneta,21,66,2
2018,3,la Barceloneta,6,67,1
2018,3,la Barceloneta,7,67,2
2018,3,la Barceloneta,19,68,1
2018,3,la Barceloneta,23,68,2
2018,3,la Barceloneta,..,69,1
2018,3,la Barceloneta,..,69,2
2018,3,la Barceloneta,16,70,1
2018,3,la Barceloneta,16,70,2
2018,3,la Barceloneta,6,71,1
2018,3,la Barceloneta,11,71,2
2018,3,la Barceloneta,..,72,1
2018,3,la Barceloneta,5,72,2
2018,3,la Barceloneta,7,73,1
2018,3,la Barceloneta,6,73,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",73,1,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",89,1,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",68,2,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",62,2,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",41,3,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",44,3,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",197,4,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",201,4,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",25,5,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",21,5,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",31,6,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",21,6,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",52,7,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",53,7,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",28,8,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",25,8,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",38,9,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",28,9,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",24,10,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",28,10,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",36,11,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",46,11,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,13,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,13,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,14,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",12,15,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",7,15,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,16,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,16,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",7,17,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",7,17,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",13,18,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",15,18,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",17,19,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",15,19,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,20,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,20,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,21,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,22,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,22,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,23,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,23,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,24,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,24,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,25,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,25,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",9,26,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",8,26,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",14,27,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,27,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",9,28,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,28,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,29,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",7,30,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,30,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",34,31,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",26,31,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",22,32,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",16,32,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",7,33,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",15,33,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,34,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,34,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",14,35,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,35,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,36,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,36,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",13,37,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",11,37,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,38,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,38,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,39,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,40,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,40,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,41,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,42,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,42,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,43,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",8,43,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,44,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,44,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,45,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,45,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,46,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,46,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,48,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,48,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,49,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",8,50,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,50,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,51,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,52,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,52,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,53,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,55,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,55,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,56,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,57,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",11,57,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,58,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,59,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,59,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",15,60,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",10,60,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",9,61,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,61,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,62,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,62,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",9,63,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",9,63,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",24,64,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",23,64,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",7,65,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",8,65,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",32,66,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",24,66,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",7,67,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",12,67,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",33,68,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",30,68,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,69,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,69,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",..,70,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",6,70,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,71,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,71,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",11,72,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",11,72,2
2018,4,"Sant Pere, Santa Caterina i la Ribera",11,73,1
2018,4,"Sant Pere, Santa Caterina i la Ribera",5,73,2
2018,5,el Fort Pienc,14,1,1
2018,5,el Fort Pienc,28,1,2
2018,5,el Fort Pienc,21,2,1
2018,5,el Fort Pienc,12,2,2
2018,5,el Fort Pienc,13,3,1
2018,5,el Fort Pienc,8,3,2
2018,5,el Fort Pienc,14,4,1
2018,5,el Fort Pienc,25,4,2
2018,5,el Fort Pienc,209,5,1
2018,5,el Fort Pienc,213,5,2
2018,5,el Fort Pienc,71,6,1
2018,5,el Fort Pienc,65,6,2
2018,5,el Fort Pienc,74,7,1
2018,5,el Fort Pienc,42,7,2
2018,5,el Fort Pienc,14,8,1
2018,5,el Fort Pienc,14,8,2
2018,5,el Fort Pienc,32,9,1
2018,5,el Fort Pienc,30,9,2
2018,5,el Fort Pienc,13,10,1
2018,5,el Fort Pienc,21,10,2
2018,5,el Fort Pienc,26,11,1
2018,5,el Fort Pienc,18,11,2
2018,5,el Fort Pienc,5,13,1
2018,5,el Fort Pienc,6,13,2
2018,5,el Fort Pienc,..,14,2
2018,5,el Fort Pienc,6,15,1
2018,5,el Fort Pienc,11,15,2
2018,5,el Fort Pienc,7,16,1
2018,5,el Fort Pienc,7,16,2
2018,5,el Fort Pienc,8,17,1
2018,5,el Fort Pienc,8,17,2
2018,5,el Fort Pienc,10,18,1
2018,5,el Fort Pienc,10,18,2
2018,5,el Fort Pienc,11,19,1
2018,5,el Fort Pienc,13,19,2
2018,5,el Fort Pienc,..,20,1
2018,5,el Fort Pienc,..,20,2
2018,5,el Fort Pienc,7,21,1
2018,5,el Fort Pienc,..,21,2
2018,5,el Fort Pienc,..,22,2
2018,5,el Fort Pienc,5,23,1
2018,5,el Fort Pienc,..,23,2
2018,5,el Fort Pienc,..,24,1
2018,5,el Fort Pienc,..,24,2
2018,5,el Fort Pienc,5,25,1
2018,5,el Fort Pienc,..,25,2
2018,5,el Fort Pienc,9,26,1
2018,5,el Fort Pienc,6,26,2
2018,5,el Fort Pienc,..,27,1
2018,5,el Fort Pienc,12,27,2
2018,5,el Fort Pienc,9,28,1
2018,5,el Fort Pienc,6,28,2
2018,5,el Fort Pienc,..,29,1
2018,5,el Fort Pienc,..,29,2
2018,5,el Fort Pienc,5,30,1
2018,5,el Fort Pienc,..,30,2
2018,5,el Fort Pienc,20,31,1
2018,5,el Fort Pienc,14,31,2
2018,5,el Fort Pienc,31,32,1
2018,5,el Fort Pienc,17,32,2
2018,5,el Fort Pienc,14,33,1
2018,5,el Fort Pienc,12,33,2
2018,5,el Fort Pienc,..,34,1
2018,5,el Fort Pienc,5,34,2
2018,5,el Fort Pienc,18,35,1
2018,5,el Fort Pienc,17,35,2
2018,5,el Fort Pienc,..,36,2
2018,5,el Fort Pienc,6,37,1
2018,5,el Fort Pienc,..,37,2
2018,5,el Fort Pienc,7,38,1
2018,5,el Fort Pienc,5,38,2
2018,5,el Fort Pienc,..,39,1
2018,5,el Fort Pienc,..,39,2
2018,5,el Fort Pienc,..,40,1
2018,5,el Fort Pienc,..,40,2
2018,5,el Fort Pienc,..,41,1
2018,5,el Fort Pienc,..,41,2
2018,5,el Fort Pienc,..,43,1
2018,5,el Fort Pienc,..,43,2
2018,5,el Fort Pienc,11,44,1
2018,5,el Fort Pienc,12,44,2
2018,5,el Fort Pienc,5,45,1
2018,5,el Fort Pienc,9,45,2
2018,5,el Fort Pienc,..,46,1
2018,5,el Fort Pienc,6,46,2
2018,5,el Fort Pienc,..,47,1
2018,5,el Fort Pienc,..,47,2
2018,5,el Fort Pienc,5,48,1
2018,5,el Fort Pienc,..,48,2
2018,5,el Fort Pienc,..,49,1
2018,5,el Fort Pienc,..,49,2
2018,5,el Fort Pienc,5,50,1
2018,5,el Fort Pienc,..,50,2
2018,5,el Fort Pienc,6,51,1
2018,5,el Fort Pienc,..,51,2
2018,5,el Fort Pienc,..,52,1
2018,5,el Fort Pienc,..,52,2
2018,5,el Fort Pienc,..,53,1
2018,5,el Fort Pienc,..,53,2
2018,5,el Fort Pienc,..,54,1
2018,5,el Fort Pienc,..,54,2
2018,5,el Fort Pienc,..,55,1
2018,5,el Fort Pienc,..,56,2
2018,5,el Fort Pienc,..,57,2
2018,5,el Fort Pienc,..,58,1
2018,5,el Fort Pienc,5,59,1
2018,5,el Fort Pienc,6,59,2
2018,5,el Fort Pienc,15,60,1
2018,5,el Fort Pienc,11,60,2
2018,5,el Fort Pienc,..,61,1
2018,5,el Fort Pienc,8,61,2
2018,5,el Fort Pienc,8,62,1
2018,5,el Fort Pienc,8,62,2
2018,5,el Fort Pienc,15,63,1
2018,5,el Fort Pienc,7,63,2
2018,5,el Fort Pienc,40,64,1
2018,5,el Fort Pienc,33,64,2
2018,5,el Fort Pienc,16,65,1
2018,5,el Fort Pienc,17,65,2
2018,5,el Fort Pienc,24,66,1
