Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST,SEXE
2020,2,el Barri Gòtic,6,60,1
2020,2,el Barri Gòtic,16,60,2
2020,2,el Barri Gòtic,..,61,1
2020,2,el Barri Gòtic,..,61,2
2020,2,el Barri Gòtic,..,62,2
2020,2,el Barri Gòtic,5,63,1
2020,2,el Barri Gòtic,5,63,2
2020,2,el Barri Gòtic,15,64,1
2020,2,el Barri Gòtic,16,64,2
2020,2,el Barri Gòtic,8,65,1
2020,2,el Barri Gòtic,7,65,2
2020,2,el Barri Gòtic,8,66,1
2020,2,el Barri Gòtic,..,66,2
2020,2,el Barri Gòtic,8,67,1
2020,2,el Barri Gòtic,11,67,2
2020,2,el Barri Gòtic,21,68,1
2020,2,el Barri Gòtic,15,68,2
2020,2,el Barri Gòtic,..,69,1
2020,2,el Barri Gòtic,..,69,2
2020,2,el Barri Gòtic,11,70,1
2020,2,el Barri Gòtic,18,70,2
2020,2,el Barri Gòtic,9,71,1
2020,2,el Barri Gòtic,10,71,2
2020,2,el Barri Gòtic,..,72,1
2020,2,el Barri Gòtic,..,72,2
2020,2,el Barri Gòtic,5,73,1
2020,2,el Barri Gòtic,..,73,2
2020,3,la Barceloneta,36,1,1
2020,3,la Barceloneta,40,1,2
2020,3,la Barceloneta,24,2,1
2020,3,la Barceloneta,34,2,2
2020,3,la Barceloneta,199,3,1
2020,3,la Barceloneta,198,3,2
2020,3,la Barceloneta,39,4,1
2020,3,la Barceloneta,21,4,2
2020,3,la Barceloneta,13,5,1
2020,3,la Barceloneta,17,5,2
2020,3,la Barceloneta,17,6,1
2020,3,la Barceloneta,17,6,2
2020,3,la Barceloneta,11,7,1
2020,3,la Barceloneta,12,7,2
2020,3,la Barceloneta,8,8,1
2020,3,la Barceloneta,12,8,2
2020,3,la Barceloneta,19,9,1
2020,3,la Barceloneta,19,9,2
2020,3,la Barceloneta,9,10,1
2020,3,la Barceloneta,13,10,2
2020,3,la Barceloneta,22,11,1
2020,3,la Barceloneta,22,11,2
2020,3,la Barceloneta,..,12,2
2020,3,la Barceloneta,..,13,1
2020,3,la Barceloneta,..,13,2
2020,3,la Barceloneta,..,14,1
2020,3,la Barceloneta,..,14,2
2020,3,la Barceloneta,..,15,1
2020,3,la Barceloneta,8,15,2
2020,3,la Barceloneta,..,16,1
2020,3,la Barceloneta,..,16,2
2020,3,la Barceloneta,6,17,1
2020,3,la Barceloneta,..,17,2
2020,3,la Barceloneta,6,18,1
2020,3,la Barceloneta,6,18,2
2020,3,la Barceloneta,..,19,1
2020,3,la Barceloneta,..,19,2
2020,3,la Barceloneta,..,20,1
2020,3,la Barceloneta,..,20,2
2020,3,la Barceloneta,..,21,1
2020,3,la Barceloneta,..,21,2
2020,3,la Barceloneta,..,22,2
2020,3,la Barceloneta,..,23,1
2020,3,la Barceloneta,..,23,2
2020,3,la Barceloneta,..,24,1
2020,3,la Barceloneta,..,24,2
2020,3,la Barceloneta,..,25,1
2020,3,la Barceloneta,5,26,1
2020,3,la Barceloneta,..,26,2
2020,3,la Barceloneta,..,27,1
2020,3,la Barceloneta,..,27,2
2020,3,la Barceloneta,..,28,1
2020,3,la Barceloneta,..,29,2
2020,3,la Barceloneta,..,30,1
2020,3,la Barceloneta,..,30,2
2020,3,la Barceloneta,23,31,1
2020,3,la Barceloneta,14,31,2
2020,3,la Barceloneta,6,32,1
2020,3,la Barceloneta,..,32,2
2020,3,la Barceloneta,8,33,1
2020,3,la Barceloneta,7,33,2
2020,3,la Barceloneta,..,34,1
2020,3,la Barceloneta,..,34,2
2020,3,la Barceloneta,7,35,1
2020,3,la Barceloneta,5,35,2
2020,3,la Barceloneta,..,36,2
2020,3,la Barceloneta,..,37,1
2020,3,la Barceloneta,..,37,2
2020,3,la Barceloneta,..,38,1
2020,3,la Barceloneta,..,38,2
2020,3,la Barceloneta,..,39,1
2020,3,la Barceloneta,7,39,2
2020,3,la Barceloneta,..,40,1
2020,3,la Barceloneta,..,41,1
2020,3,la Barceloneta,..,43,1
2020,3,la Barceloneta,..,43,2
2020,3,la Barceloneta,7,44,1
2020,3,la Barceloneta,..,44,2
2020,3,la Barceloneta,..,45,1
2020,3,la Barceloneta,5,45,2
2020,3,la Barceloneta,5,46,1
2020,3,la Barceloneta,..,46,2
2020,3,la Barceloneta,5,48,1
2020,3,la Barceloneta,..,48,2
2020,3,la Barceloneta,..,49,1
2020,3,la Barceloneta,..,49,2
2020,3,la Barceloneta,..,50,1
2020,3,la Barceloneta,..,50,2
2020,3,la Barceloneta,..,51,1
2020,3,la Barceloneta,..,51,2
2020,3,la Barceloneta,..,54,1
2020,3,la Barceloneta,..,54,2
2020,3,la Barceloneta,..,55,1
2020,3,la Barceloneta,..,55,2
2020,3,la Barceloneta,..,57,1
2020,3,la Barceloneta,..,57,2
2020,3,la Barceloneta,5,60,1
2020,3,la Barceloneta,8,60,2
2020,3,la Barceloneta,5,61,1
2020,3,la Barceloneta,8,61,2
2020,3,la Barceloneta,..,62,1
2020,3,la Barceloneta,..,62,2
2020,3,la Barceloneta,..,63,1
2020,3,la Barceloneta,6,63,2
2020,3,la Barceloneta,6,64,1
2020,3,la Barceloneta,..,64,2
2020,3,la Barceloneta,5,65,1
2020,3,la Barceloneta,..,65,2
2020,3,la Barceloneta,16,66,1
2020,3,la Barceloneta,12,66,2
2020,3,la Barceloneta,..,67,1
2020,3,la Barceloneta,12,67,2
2020,3,la Barceloneta,33,68,1
2020,3,la Barceloneta,20,68,2
2020,3,la Barceloneta,..,69,1
2020,3,la Barceloneta,6,69,2
2020,3,la Barceloneta,10,70,1
2020,3,la Barceloneta,14,70,2
2020,3,la Barceloneta,6,71,1
2020,3,la Barceloneta,6,71,2
2020,3,la Barceloneta,..,72,1
2020,3,la Barceloneta,8,72,2
2020,3,la Barceloneta,..,73,1
2020,3,la Barceloneta,5,73,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",68,1,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",75,1,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",53,2,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",76,2,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",46,3,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",37,3,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",146,4,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",159,4,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",47,5,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",39,5,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",37,6,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",34,6,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",61,7,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",42,7,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",30,8,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",38,8,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",23,9,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",30,9,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",38,10,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",25,10,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",35,11,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",28,11,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,12,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",7,13,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,13,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,14,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,14,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",13,15,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",8,15,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,16,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",5,17,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",7,17,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",29,18,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",21,18,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",6,19,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",5,19,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,20,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,20,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,21,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,22,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",7,22,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,23,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,23,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,24,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,24,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",5,25,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,25,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,26,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,26,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",6,27,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,27,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,28,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,28,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,29,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,29,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,30,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,30,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",45,31,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",40,31,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",13,32,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",19,32,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",7,33,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,33,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,34,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,34,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",17,35,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",20,35,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",7,36,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",8,37,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",7,37,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,38,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,38,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,40,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,41,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,41,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",5,43,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",8,43,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",6,44,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,44,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,45,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,46,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,46,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,48,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,48,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,49,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,50,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,50,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,51,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,51,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",6,52,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,52,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,53,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",5,53,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,54,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,55,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,55,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,57,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,57,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,59,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,59,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",8,60,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",8,60,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,61,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",10,61,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,62,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,62,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",12,63,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",8,63,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",25,64,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",16,64,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",6,65,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,65,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",33,66,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",24,66,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",13,67,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",11,67,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",26,68,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",34,68,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,69,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",5,69,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",12,70,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",14,70,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,71,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",9,71,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",5,72,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",8,72,2
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,73,1
2020,4,"Sant Pere, Santa Caterina i la Ribera",..,73,2
2020,5,el Fort Pienc,21,1,1
2020,5,el Fort Pienc,21,1,2
2020,5,el Fort Pienc,12,2,1
2020,5,el Fort Pienc,16,2,2
2020,5,el Fort Pienc,20,3,1
2020,5,el Fort Pienc,11,3,2
2020,5,el Fort Pienc,25,4,1
2020,5,el Fort Pienc,26,4,2
2020,5,el Fort Pienc,159,5,1
2020,5,el Fort Pienc,152,5,2
2020,5,el Fort Pienc,64,6,1
2020,5,el Fort Pienc,65,6,2
2020,5,el Fort Pienc,66,7,1
2020,5,el Fort Pienc,47,7,2
2020,5,el Fort Pienc,27,8,1
2020,5,el Fort Pienc,27,8,2
2020,5,el Fort Pienc,24,9,1
2020,5,el Fort Pienc,30,9,2
2020,5,el Fort Pienc,21,10,1
2020,5,el Fort Pienc,17,10,2
2020,5,el Fort Pienc,12,11,1
2020,5,el Fort Pienc,13,11,2
2020,5,el Fort Pienc,..,12,1
2020,5,el Fort Pienc,..,12,2
2020,5,el Fort Pienc,..,13,1
2020,5,el Fort Pienc,6,13,2
2020,5,el Fort Pienc,5,14,1
2020,5,el Fort Pienc,..,14,2
2020,5,el Fort Pienc,8,15,1
2020,5,el Fort Pienc,12,15,2
2020,5,el Fort Pienc,5,16,1
2020,5,el Fort Pienc,5,16,2
2020,5,el Fort Pienc,6,17,1
2020,5,el Fort Pienc,6,17,2
2020,5,el Fort Pienc,18,18,1
2020,5,el Fort Pienc,7,18,2
2020,5,el Fort Pienc,13,19,1
2020,5,el Fort Pienc,10,19,2
2020,5,el Fort Pienc,5,20,1
2020,5,el Fort Pienc,..,20,2
2020,5,el Fort Pienc,..,21,1
2020,5,el Fort Pienc,..,21,2
2020,5,el Fort Pienc,..,22,1
2020,5,el Fort Pienc,..,22,2
2020,5,el Fort Pienc,..,23,1
2020,5,el Fort Pienc,..,23,2
2020,5,el Fort Pienc,..,24,1
2020,5,el Fort Pienc,..,24,2
2020,5,el Fort Pienc,9,25,1
2020,5,el Fort Pienc,8,25,2
2020,5,el Fort Pienc,6,26,1
2020,5,el Fort Pienc,12,26,2
2020,5,el Fort Pienc,12,27,1
2020,5,el Fort Pienc,10,27,2
2020,5,el Fort Pienc,..,28,1
2020,5,el Fort Pienc,5,29,1
2020,5,el Fort Pienc,..,29,2
2020,5,el Fort Pienc,5,30,1
2020,5,el Fort Pienc,26,31,1
2020,5,el Fort Pienc,13,31,2
2020,5,el Fort Pienc,24,32,1
2020,5,el Fort Pienc,17,32,2
2020,5,el Fort Pienc,16,33,1
2020,5,el Fort Pienc,15,33,2
2020,5,el Fort Pienc,..,34,1
2020,5,el Fort Pienc,..,34,2
2020,5,el Fort Pienc,13,35,1
2020,5,el Fort Pienc,9,35,2
2020,5,el Fort Pienc,..,36,1
2020,5,el Fort Pienc,11,37,1
2020,5,el Fort Pienc,7,37,2
2020,5,el Fort Pienc,5,38,1
2020,5,el Fort Pienc,5,38,2
2020,5,el Fort Pienc,..,39,1
2020,5,el Fort Pienc,..,39,2
2020,5,el Fort Pienc,..,40,1
2020,5,el Fort Pienc,..,40,2
2020,5,el Fort Pienc,..,41,1
2020,5,el Fort Pienc,..,41,2
2020,5,el Fort Pienc,7,43,1
2020,5,el Fort Pienc,..,43,2
2020,5,el Fort Pienc,12,44,1
2020,5,el Fort Pienc,..,44,2
2020,5,el Fort Pienc,..,45,1
2020,5,el Fort Pienc,..,45,2
2020,5,el Fort Pienc,..,46,1
2020,5,el Fort Pienc,..,46,2
2020,5,el Fort Pienc,..,48,1
2020,5,el Fort Pienc,..,48,2
2020,5,el Fort Pienc,..,49,1
2020,5,el Fort Pienc,..,50,1
2020,5,el Fort Pienc,..,50,2
2020,5,el Fort Pienc,..,51,1
2020,5,el Fort Pienc,..,52,1
2020,5,el Fort Pienc,..,52,2
2020,5,el Fort Pienc,..,53,1
2020,5,el Fort Pienc,..,53,2
2020,5,el Fort Pienc,5,54,1
2020,5,el Fort Pienc,6,54,2
2020,5,el Fort Pienc,..,55,2
2020,5,el Fort Pienc,..,57,1
2020,5,el Fort Pienc,..,58,2
2020,5,el Fort Pienc,..,59,1
2020,5,el Fort Pienc,..,59,2
2020,5,el Fort Pienc,9,60,1
2020,5,el Fort Pienc,11,60,2
2020,5,el Fort Pienc,6,61,1
2020,5,el Fort Pienc,6,61,2
2020,5,el Fort Pienc,7,62,1
2020,5,el Fort Pienc,5,62,2
2020,5,el Fort Pienc,6,63,1
2020,5,el Fort Pienc,8,63,2
2020,5,el Fort Pienc,30,64,1
2020,5,el Fort Pienc,32,64,2
2020,5,el Fort Pienc,20,65,1
2020,5,el Fort Pienc,15,65,2
2020,5,el Fort Pienc,23,66,1
2020,5,el Fort Pienc,33,66,2
2020,5,el Fort Pienc,7,67,1
