Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST,SEXE
2019,1,el Raval,18,65,1
2019,1,el Raval,26,65,2
2019,1,el Raval,15,66,1
2019,1,el Raval,18,66,2
2019,1,el Raval,5,67,1
2019,1,el Raval,7,67,2
2019,1,el Raval,39,68,1
2019,1,el Raval,48,68,2
2019,1,el Raval,..,69,1
2019,1,el Raval,..,69,2
2019,1,el Raval,21,70,1
2019,1,el Raval,38,70,2
2019,1,el Raval,14,71,1
2019,1,el Raval,13,71,2
2019,1,el Raval,13,72,1
2019,1,el Raval,8,72,2
2019,1,el Raval,11,73,1
2019,1,el Raval,14,73,2
2019,2,el Barri Gòtic,128,1,1
2019,2,el Barri Gòtic,230,1,2
2019,2,el Barri Gòtic,118,2,1
2019,2,el Barri Gòtic,163,2,2
2019,2,el Barri Gòtic,32,3,1
2019,2,el Barri Gòtic,39,3,2
2019,2,el Barri Gòtic,79,4,1
2019,2,el Barri Gòtic,77,4,2
2019,2,el Barri Gòtic,21,5,1
2019,2,el Barri Gòtic,21,5,2
2019,2,el Barri Gòtic,29,6,1
2019,2,el Barri Gòtic,17,6,2
2019,2,el Barri Gòtic,30,7,1
2019,2,el Barri Gòtic,30,7,2
2019,2,el Barri Gòtic,28,8,1
2019,2,el Barri Gòtic,26,8,2
2019,2,el Barri Gòtic,37,9,1
2019,2,el Barri Gòtic,32,9,2
2019,2,el Barri Gòtic,42,10,1
2019,2,el Barri Gòtic,33,10,2
2019,2,el Barri Gòtic,48,11,1
2019,2,el Barri Gòtic,59,11,2
2019,2,el Barri Gòtic,..,12,2
2019,2,el Barri Gòtic,14,13,1
2019,2,el Barri Gòtic,15,13,2
2019,2,el Barri Gòtic,6,14,1
2019,2,el Barri Gòtic,8,14,2
2019,2,el Barri Gòtic,13,15,1
2019,2,el Barri Gòtic,14,15,2
2019,2,el Barri Gòtic,10,16,1
2019,2,el Barri Gòtic,10,16,2
2019,2,el Barri Gòtic,14,17,1
2019,2,el Barri Gòtic,11,17,2
2019,2,el Barri Gòtic,18,18,1
2019,2,el Barri Gòtic,9,18,2
2019,2,el Barri Gòtic,12,19,1
2019,2,el Barri Gòtic,17,19,2
2019,2,el Barri Gòtic,5,20,1
2019,2,el Barri Gòtic,8,20,2
2019,2,el Barri Gòtic,..,21,1
2019,2,el Barri Gòtic,..,21,2
2019,2,el Barri Gòtic,6,22,1
2019,2,el Barri Gòtic,..,22,2
2019,2,el Barri Gòtic,6,23,1
2019,2,el Barri Gòtic,8,23,2
2019,2,el Barri Gòtic,..,24,1
2019,2,el Barri Gòtic,5,24,2
2019,2,el Barri Gòtic,5,25,1
2019,2,el Barri Gòtic,..,25,2
2019,2,el Barri Gòtic,..,26,1
2019,2,el Barri Gòtic,11,26,2
2019,2,el Barri Gòtic,12,27,1
2019,2,el Barri Gòtic,14,27,2
2019,2,el Barri Gòtic,5,28,1
2019,2,el Barri Gòtic,..,28,2
2019,2,el Barri Gòtic,..,29,1
2019,2,el Barri Gòtic,..,30,1
2019,2,el Barri Gòtic,..,30,2
2019,2,el Barri Gòtic,35,31,1
2019,2,el Barri Gòtic,34,31,2
2019,2,el Barri Gòtic,13,32,1
2019,2,el Barri Gòtic,13,32,2
2019,2,el Barri Gòtic,14,33,1
2019,2,el Barri Gòtic,13,33,2
2019,2,el Barri Gòtic,..,34,2
2019,2,el Barri Gòtic,7,35,1
2019,2,el Barri Gòtic,12,35,2
2019,2,el Barri Gòtic,..,36,1
2019,2,el Barri Gòtic,6,36,2
2019,2,el Barri Gòtic,15,37,1
2019,2,el Barri Gòtic,17,37,2
2019,2,el Barri Gòtic,..,38,1
2019,2,el Barri Gòtic,..,38,2
2019,2,el Barri Gòtic,..,39,1
2019,2,el Barri Gòtic,..,39,2
2019,2,el Barri Gòtic,5,40,1
2019,2,el Barri Gòtic,..,40,2
2019,2,el Barri Gòtic,..,41,1
2019,2,el Barri Gòtic,..,41,2
2019,2,el Barri Gòtic,..,43,1
2019,2,el Barri Gòtic,..,43,2
2019,2,el Barri Gòtic,8,44,1
2019,2,el Barri Gòtic,5,44,2
2019,2,el Barri Gòtic,..,45,1
2019,2,el Barri Gòtic,15,45,2
2019,2,el Barri Gòtic,..,46,1
2019,2,el Barri Gòtic,..,46,2
2019,2,el Barri Gòtic,..,47,2
2019,2,el Barri Gòtic,8,48,1
2019,2,el Barri Gòtic,..,48,2
2019,2,el Barri Gòtic,..,49,1
2019,2,el Barri Gòtic,..,49,2
2019,2,el Barri Gòtic,..,50,1
2019,2,el Barri Gòtic,..,50,2
2019,2,el Barri Gòtic,..,51,1
2019,2,el Barri Gòtic,6,51,2
2019,2,el Barri Gòtic,7,52,1
2019,2,el Barri Gòtic,9,52,2
2019,2,el Barri Gòtic,..,53,1
2019,2,el Barri Gòtic,..,53,2
2019,2,el Barri Gòtic,..,54,2
2019,2,el Barri Gòtic,..,55,2
2019,2,el Barri Gòtic,..,57,1
2019,2,el Barri Gòtic,..,58,1
2019,2,el Barri Gòtic,..,58,2
2019,2,el Barri Gòtic,..,59,1
2019,2,el Barri Gòtic,..,59,2
2019,2,el Barri Gòtic,12,60,1
2019,2,el Barri Gòtic,20,60,2
2019,2,el Barri Gòtic,7,61,1
2019,2,el Barri Gòtic,6,61,2
2019,2,el Barri Gòtic,..,62,2
2019,2,el Barri Gòtic,..,63,1
2019,2,el Barri Gòtic,5,63,2
2019,2,el Barri Gòtic,14,64,1
2019,2,el Barri Gòtic,9,64,2
2019,2,el Barri Gòtic,10,65,1
2019,2,el Barri Gòtic,8,65,2
2019,2,el Barri Gòtic,17,66,1
2019,2,el Barri Gòtic,13,66,2
2019,2,el Barri Gòtic,5,67,1
2019,2,el Barri Gòtic,5,67,2
2019,2,el Barri Gòtic,9,68,1
2019,2,el Barri Gòtic,11,68,2
2019,2,el Barri Gòtic,..,69,1
2019,2,el Barri Gòtic,..,69,2
2019,2,el Barri Gòtic,12,70,1
2019,2,el Barri Gòtic,14,70,2
2019,2,el Barri Gòtic,8,71,1
2019,2,el Barri Gòtic,9,71,2
2019,2,el Barri Gòtic,10,72,1
2019,2,el Barri Gòtic,9,72,2
2019,2,el Barri Gòtic,10,73,1
2019,2,el Barri Gòtic,9,73,2
2019,3,la Barceloneta,30,1,1
2019,3,la Barceloneta,43,1,2
2019,3,la Barceloneta,23,2,1
2019,3,la Barceloneta,69,2,2
2019,3,la Barceloneta,196,3,1
2019,3,la Barceloneta,229,3,2
2019,3,la Barceloneta,34,4,1
2019,3,la Barceloneta,42,4,2
2019,3,la Barceloneta,19,5,1
2019,3,la Barceloneta,14,5,2
2019,3,la Barceloneta,25,6,1
2019,3,la Barceloneta,23,6,2
2019,3,la Barceloneta,17,7,1
2019,3,la Barceloneta,21,7,2
2019,3,la Barceloneta,11,8,1
2019,3,la Barceloneta,13,8,2
2019,3,la Barceloneta,17,9,1
2019,3,la Barceloneta,13,9,2
2019,3,la Barceloneta,13,10,1
2019,3,la Barceloneta,16,10,2
2019,3,la Barceloneta,27,11,1
2019,3,la Barceloneta,27,11,2
2019,3,la Barceloneta,..,13,1
2019,3,la Barceloneta,..,13,2
2019,3,la Barceloneta,..,14,1
2019,3,la Barceloneta,..,14,2
2019,3,la Barceloneta,..,15,1
2019,3,la Barceloneta,..,15,2
2019,3,la Barceloneta,..,16,1
2019,3,la Barceloneta,..,16,2
2019,3,la Barceloneta,10,17,1
2019,3,la Barceloneta,5,17,2
2019,3,la Barceloneta,7,18,1
2019,3,la Barceloneta,14,18,2
2019,3,la Barceloneta,9,19,1
2019,3,la Barceloneta,9,19,2
2019,3,la Barceloneta,..,20,1
2019,3,la Barceloneta,..,20,2
2019,3,la Barceloneta,..,21,2
2019,3,la Barceloneta,..,23,1
2019,3,la Barceloneta,..,25,1
2019,3,la Barceloneta,..,25,2
2019,3,la Barceloneta,..,26,1
2019,3,la Barceloneta,7,26,2
2019,3,la Barceloneta,..,27,1
2019,3,la Barceloneta,8,27,2
2019,3,la Barceloneta,..,28,1
2019,3,la Barceloneta,5,28,2
2019,3,la Barceloneta,..,29,1
2019,3,la Barceloneta,..,29,2
2019,3,la Barceloneta,..,30,1
2019,3,la Barceloneta,..,30,2
2019,3,la Barceloneta,15,31,1
2019,3,la Barceloneta,14,31,2
2019,3,la Barceloneta,5,32,1
2019,3,la Barceloneta,7,32,2
2019,3,la Barceloneta,6,33,1
2019,3,la Barceloneta,7,33,2
2019,3,la Barceloneta,..,34,2
2019,3,la Barceloneta,13,35,1
2019,3,la Barceloneta,13,35,2
2019,3,la Barceloneta,..,36,1
2019,3,la Barceloneta,..,36,2
2019,3,la Barceloneta,8,37,1
2019,3,la Barceloneta,9,37,2
2019,3,la Barceloneta,6,38,1
2019,3,la Barceloneta,..,38,2
2019,3,la Barceloneta,..,39,2
2019,3,la Barceloneta,..,40,1
2019,3,la Barceloneta,..,40,2
2019,3,la Barceloneta,..,41,1
2019,3,la Barceloneta,..,42,1
2019,3,la Barceloneta,..,42,2
2019,3,la Barceloneta,..,43,1
2019,3,la Barceloneta,..,43,2
2019,3,la Barceloneta,..,44,1
2019,3,la Barceloneta,..,44,2
2019,3,la Barceloneta,..,45,1
2019,3,la Barceloneta,8,45,2
2019,3,la Barceloneta,..,46,1
2019,3,la Barceloneta,..,46,2
2019,3,la Barceloneta,..,48,1
2019,3,la Barceloneta,..,48,2
2019,3,la Barceloneta,..,50,1
2019,3,la Barceloneta,..,50,2
2019,3,la Barceloneta,..,51,1
2019,3,la Barceloneta,..,51,2
2019,3,la Barceloneta,5,52,1
2019,3,la Barceloneta,5,52,2
2019,3,la Barceloneta,..,53,1
2019,3,la Barceloneta,..,53,2
2019,3,la Barceloneta,..,55,1
2019,3,la Barceloneta,..,55,2
2019,3,la Barceloneta,..,57,1
2019,3,la Barceloneta,..,57,2
2019,3,la Barceloneta,..,58,1
2019,3,la Barceloneta,..,59,1
2019,3,la Barceloneta,..,59,2
2019,3,la Barceloneta,5,60,1
2019,3,la Barceloneta,11,60,2
2019,3,la Barceloneta,..,61,1
2019,3,la Barceloneta,..,61,2
2019,3,la Barceloneta,8,62,1
2019,3,la Barceloneta,..,62,2
2019,3,la Barceloneta,5,63,2
2019,3,la Barceloneta,16,64,1
2019,3,la Barceloneta,14,64,2
2019,3,la Barceloneta,7,65,1
2019,3,la Barceloneta,5,65,2
2019,3,la Barceloneta,15,66,1
2019,3,la Barceloneta,12,66,2
2019,3,la Barceloneta,6,67,1
2019,3,la Barceloneta,6,67,2
2019,3,la Barceloneta,16,68,1
2019,3,la Barceloneta,19,68,2
2019,3,la Barceloneta,..,69,1
2019,3,la Barceloneta,..,69,2
2019,3,la Barceloneta,8,70,1
2019,3,la Barceloneta,9,70,2
2019,3,la Barceloneta,6,71,1
2019,3,la Barceloneta,9,71,2
2019,3,la Barceloneta,5,72,1
2019,3,la Barceloneta,8,72,2
2019,3,la Barceloneta,..,73,1
2019,3,la Barceloneta,6,73,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",80,1,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",99,1,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",78,2,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",88,2,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",40,3,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",38,3,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",211,4,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",173,4,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",60,5,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",50,5,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",33,6,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",25,6,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",69,7,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",60,7,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",26,8,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",23,8,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",35,9,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",33,9,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",24,10,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",35,10,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",38,11,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",33,11,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,13,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,13,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,14,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,14,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,15,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,15,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,16,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,16,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,17,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,17,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",9,18,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,18,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",14,19,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",15,19,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,20,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,20,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,21,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,22,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,22,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,23,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,23,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,24,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,24,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,25,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,25,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,26,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,26,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",10,27,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",17,27,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,28,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,28,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,29,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,30,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,30,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",49,31,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",44,31,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",21,32,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",16,32,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",16,33,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",12,33,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,34,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,34,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,35,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",15,35,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,36,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,36,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,37,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,37,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,38,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,38,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,39,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,39,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,41,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,42,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,42,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,43,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,43,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,44,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,44,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,45,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,45,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,46,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,48,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,49,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,50,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,50,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,51,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,51,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,52,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,52,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,53,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,54,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,55,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,55,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,57,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,57,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,58,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,59,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,59,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",9,60,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",9,60,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,61,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,61,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,62,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,62,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,63,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,63,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",9,64,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",15,64,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",15,65,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",15,65,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",20,66,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",24,66,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,67,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,67,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",29,68,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",28,68,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",14,69,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",5,69,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",9,70,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,70,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,71,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,71,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,72,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,72,2
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,73,1
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,73,2
2019,5,el Fort Pienc,21,1,1
2019,5,el Fort Pienc,43,1,2
2019,5,el Fort Pienc,21,2,1
2019,5,el Fort Pienc,16,2,2
2019,5,el Fort Pienc,7,3,1
2019,5,el Fort Pienc,10,3,2
2019,5,el Fort Pienc,33,4,1
2019,5,el Fort Pienc,46,4,2
2019,5,el Fort Pienc,226,5,1
2019,5,el Fort Pienc,198,5,2
2019,5,el Fort Pienc,92,6,1
2019,5,el Fort Pienc,70,6,2
2019,5,el Fort Pienc,69,7,1
2019,5,el Fort Pienc,65,7,2
2019,5,el Fort Pienc,26,8,1
2019,5,el Fort Pienc,22,8,2
2019,5,el Fort Pienc,28,9,1
2019,5,el Fort Pienc,31,9,2
2019,5,el Fort Pienc,18,10,1
2019,5,el Fort Pienc,22,10,2
2019,5,el Fort Pienc,15,11,1
2019,5,el Fort Pienc,10,11,2
2019,5,el Fort Pienc,..,13,1
2019,5,el Fort Pienc,..,13,2
2019,5,el Fort Pienc,..,14,1
2019,5,el Fort Pienc,..,14,2
2019,5,el Fort Pienc,5,15,1
2019,5,el Fort Pienc,9,15,2
2019,5,el Fort Pienc,..,16,2
2019,5,el Fort Pienc,14,17,1
2019,5,el Fort Pienc,6,17,2
2019,5,el Fort Pienc,12,18,1
2019,5,el Fort Pienc,20,18,2
2019,5,el Fort Pienc,11,19,1
2019,5,el Fort Pienc,11,19,2
2019,5,el Fort Pienc,6,20,1
2019,5,el Fort Pienc,..,20,2
2019,5,el Fort Pienc,..,21,1
2019,5,el Fort Pienc,..,21,2
2019,5,el Fort Pienc,..,22,1
2019,5,el Fort Pienc,..,22,2
2019,5,el Fort Pienc,14,23,1
2019,5,el Fort Pienc,7,23,2
2019,5,el Fort Pienc,6,24,1
2019,5,el Fort Pienc,..,24,2
2019,5,el Fort Pienc,6,25,1
2019,5,el Fort Pienc,6,25,2
2019,5,el Fort Pienc,12,26,1
2019,5,el Fort Pienc,9,26,2
2019,5,el Fort Pienc,18,27,1
2019,5,el Fort Pienc,6,27,2
2019,5,el Fort Pienc,6,28,1
2019,5,el Fort Pienc,..,28,2
2019,5,el Fort Pienc,..,29,1
2019,5,el Fort Pienc,..,29,2
2019,5,el Fort Pienc,..,30,1
2019,5,el Fort Pienc,6,30,2
2019,5,el Fort Pienc,20,31,1
2019,5,el Fort Pienc,20,31,2
2019,5,el Fort Pienc,30,32,1
2019,5,el Fort Pienc,25,32,2
2019,5,el Fort Pienc,21,33,1
2019,5,el Fort Pienc,16,33,2
2019,5,el Fort Pienc,..,34,1
2019,5,el Fort Pienc,..,34,2
2019,5,el Fort Pienc,13,35,1
2019,5,el Fort Pienc,19,35,2
2019,5,el Fort Pienc,5,36,1
2019,5,el Fort Pienc,..,36,2
2019,5,el Fort Pienc,20,37,1
2019,5,el Fort Pienc,9,37,2
2019,5,el Fort Pienc,5,38,1
2019,5,el Fort Pienc,..,38,2
2019,5,el Fort Pienc,7,39,1
2019,5,el Fort Pienc,5,39,2
2019,5,el Fort Pienc,..,40,1
2019,5,el Fort Pienc,..,40,2
2019,5,el Fort Pienc,..,41,1
2019,5,el Fort Pienc,..,42,1
2019,5,el Fort Pienc,6,43,1
2019,5,el Fort Pienc,6,43,2
2019,5,el Fort Pienc,..,44,1
2019,5,el Fort Pienc,..,44,2
2019,5,el Fort Pienc,12,45,1
2019,5,el Fort Pienc,8,45,2
2019,5,el Fort Pienc,8,46,1
2019,5,el Fort Pienc,7,46,2
2019,5,el Fort Pienc,..,47,1
2019,5,el Fort Pienc,..,48,1
2019,5,el Fort Pienc,..,49,1
2019,5,el Fort Pienc,..,49,2
2019,5,el Fort Pienc,..,50,1
2019,5,el Fort Pienc,6,50,2
2019,5,el Fort Pienc,8,51,1
2019,5,el Fort Pienc,..,51,2
2019,5,el Fort Pienc,..,52,1
2019,5,el Fort Pienc,..,52,2
2019,5,el Fort Pienc,..,53,2
2019,5,el Fort Pienc,5,55,1
2019,5,el Fort Pienc,..,55,2
2019,5,el Fort Pienc,..,57,1
2019,5,el Fort Pienc,..,57,2
2019,5,el Fort Pienc,5,59,1
2019,5,el Fort Pienc,6,59,2
2019,5,el Fort Pienc,14,60,1
2019,5,el Fort Pienc,11,60,2
2019,5,el Fort Pienc,13,61,1
2019,5,el Fort Pienc,15,61,2
2019,5,el Fort Pienc,..,62,1
2019,5,el Fort Pienc,5,62,2
2019,5,el Fort Pienc,12,63,1
2019,5,el Fort Pienc,13,63,2
2019,5,el Fort Pienc,26,64,1
2019,5,el Fort Pienc,29,64,2
