Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST,SEXE
2022,3,la Barceloneta,18,7,1
2022,3,la Barceloneta,9,7,2
2022,3,la Barceloneta,12,8,1
2022,3,la Barceloneta,12,8,2
2022,3,la Barceloneta,23,9,1
2022,3,la Barceloneta,15,9,2
2022,3,la Barceloneta,13,10,1
2022,3,la Barceloneta,16,10,2
2022,3,la Barceloneta,17,11,1
2022,3,la Barceloneta,20,11,2
2022,3,la Barceloneta,7,13,1
2022,3,la Barceloneta,..,13,2
2022,3,la Barceloneta,..,14,1
2022,3,la Barceloneta,..,14,2
2022,3,la Barceloneta,5,15,1
2022,3,la Barceloneta,..,15,2
2022,3,la Barceloneta,5,16,1
2022,3,la Barceloneta,..,16,2
2022,3,la Barceloneta,8,17,1
2022,3,la Barceloneta,5,17,2
2022,3,la Barceloneta,5,18,1
2022,3,la Barceloneta,6,18,2
2022,3,la Barceloneta,5,19,1
2022,3,la Barceloneta,..,19,2
2022,3,la Barceloneta,..,20,1
2022,3,la Barceloneta,5,20,2
2022,3,la Barceloneta,..,21,1
2022,3,la Barceloneta,..,21,2
2022,3,la Barceloneta,..,22,2
2022,3,la Barceloneta,..,23,1
2022,3,la Barceloneta,..,24,2
2022,3,la Barceloneta,..,25,1
2022,3,la Barceloneta,..,25,2
2022,3,la Barceloneta,..,26,1
2022,3,la Barceloneta,7,26,2
2022,3,la Barceloneta,5,27,1
2022,3,la Barceloneta,5,27,2
2022,3,la Barceloneta,..,28,1
2022,3,la Barceloneta,5,28,2
2022,3,la Barceloneta,..,29,1
2022,3,la Barceloneta,..,29,2
2022,3,la Barceloneta,..,30,1
2022,3,la Barceloneta,7,30,2
2022,3,la Barceloneta,16,31,1
2022,3,la Barceloneta,15,31,2
2022,3,la Barceloneta,6,32,1
2022,3,la Barceloneta,5,32,2
2022,3,la Barceloneta,10,33,1
2022,3,la Barceloneta,6,33,2
2022,3,la Barceloneta,..,34,1
2022,3,la Barceloneta,..,34,2
2022,3,la Barceloneta,..,35,1
2022,3,la Barceloneta,7,35,2
2022,3,la Barceloneta,..,36,2
2022,3,la Barceloneta,..,37,1
2022,3,la Barceloneta,7,37,2
2022,3,la Barceloneta,..,38,1
2022,3,la Barceloneta,..,38,2
2022,3,la Barceloneta,..,39,1
2022,3,la Barceloneta,..,40,1
2022,3,la Barceloneta,..,40,2
2022,3,la Barceloneta,..,43,1
2022,3,la Barceloneta,7,43,2
2022,3,la Barceloneta,..,44,1
2022,3,la Barceloneta,..,44,2
2022,3,la Barceloneta,5,45,1
2022,3,la Barceloneta,..,45,2
2022,3,la Barceloneta,..,46,1
2022,3,la Barceloneta,..,46,2
2022,3,la Barceloneta,..,48,1
2022,3,la Barceloneta,..,48,2
2022,3,la Barceloneta,..,50,1
2022,3,la Barceloneta,..,50,2
2022,3,la Barceloneta,..,51,1
2022,3,la Barceloneta,..,51,2
2022,3,la Barceloneta,5,52,1
2022,3,la Barceloneta,7,52,2
2022,3,la Barceloneta,..,53,2
2022,3,la Barceloneta,..,55,1
2022,3,la Barceloneta,..,55,2
2022,3,la Barceloneta,..,57,1
2022,3,la Barceloneta,6,57,2
2022,3,la Barceloneta,..,59,1
2022,3,la Barceloneta,6,59,2
2022,3,la Barceloneta,7,60,1
2022,3,la Barceloneta,5,60,2
2022,3,la Barceloneta,9,61,1
2022,3,la Barceloneta,8,61,2
2022,3,la Barceloneta,..,62,1
2022,3,la Barceloneta,5,62,2
2022,3,la Barceloneta,..,63,1
2022,3,la Barceloneta,..,63,2
2022,3,la Barceloneta,19,64,1
2022,3,la Barceloneta,15,64,2
2022,3,la Barceloneta,..,65,1
2022,3,la Barceloneta,..,65,2
2022,3,la Barceloneta,14,66,1
2022,3,la Barceloneta,5,66,2
2022,3,la Barceloneta,7,67,1
2022,3,la Barceloneta,9,67,2
2022,3,la Barceloneta,26,68,1
2022,3,la Barceloneta,19,68,2
2022,3,la Barceloneta,8,69,1
2022,3,la Barceloneta,..,69,2
2022,3,la Barceloneta,14,70,1
2022,3,la Barceloneta,22,70,2
2022,3,la Barceloneta,..,71,1
2022,3,la Barceloneta,8,71,2
2022,3,la Barceloneta,6,72,1
2022,3,la Barceloneta,..,72,2
2022,3,la Barceloneta,7,73,1
2022,3,la Barceloneta,6,73,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",56,1,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",60,1,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",67,2,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",69,2,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",37,3,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",38,3,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",171,4,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",131,4,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",32,5,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",29,5,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",38,6,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",28,6,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",65,7,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",67,7,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",24,8,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",29,8,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",35,9,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",38,9,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",33,10,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",31,10,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",38,11,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",43,11,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,12,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,12,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,13,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,13,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",8,14,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",8,14,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,15,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",10,15,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",10,16,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",9,16,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",9,17,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",9,17,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",14,18,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",13,18,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,19,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",12,19,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,20,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,20,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",6,21,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,21,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,22,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,22,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,23,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,23,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,24,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",12,25,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,25,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",21,26,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",18,26,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",9,27,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",8,27,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",9,28,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",6,28,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,29,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,29,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,30,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,30,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",43,31,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",38,31,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",23,32,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",17,32,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",12,33,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",11,33,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,34,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,34,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",19,35,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",20,35,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,36,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,36,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",12,37,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",8,37,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,38,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,38,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,39,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,39,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,40,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,40,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,43,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,43,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,44,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,44,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",6,45,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",6,45,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,46,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,46,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,48,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,48,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,49,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,50,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,50,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,51,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,51,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,52,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",6,52,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,53,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,55,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,56,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,57,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,57,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,59,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,59,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,60,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",12,60,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,61,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",8,61,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,62,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,62,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,63,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",..,63,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",18,64,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",20,64,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",16,65,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",13,65,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",29,66,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",18,66,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",10,67,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",15,67,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",29,68,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",29,68,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",5,69,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,69,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",9,70,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,70,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",10,71,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",11,71,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",16,72,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",12,72,2
2022,4,"Sant Pere, Santa Caterina i la Ribera",7,73,1
2022,4,"Sant Pere, Santa Caterina i la Ribera",10,73,2
2022,5,el Fort Pienc,32,1,1
2022,5,el Fort Pienc,25,1,2
2022,5,el Fort Pienc,18,2,1
2022,5,el Fort Pienc,31,2,2
2022,5,el Fort Pienc,18,3,1
2022,5,el Fort Pienc,10,3,2
2022,5,el Fort Pienc,27,4,1
2022,5,el Fort Pienc,27,4,2
2022,5,el Fort Pienc,213,5,1
2022,5,el Fort Pienc,205,5,2
2022,5,el Fort Pienc,102,6,1
2022,5,el Fort Pienc,77,6,2
2022,5,el Fort Pienc,77,7,1
2022,5,el Fort Pienc,59,7,2
2022,5,el Fort Pienc,28,8,1
2022,5,el Fort Pienc,37,8,2
2022,5,el Fort Pienc,49,9,1
2022,5,el Fort Pienc,33,9,2
2022,5,el Fort Pienc,28,10,1
2022,5,el Fort Pienc,32,10,2
2022,5,el Fort Pienc,17,11,1
2022,5,el Fort Pienc,23,11,2
2022,5,el Fort Pienc,6,13,1
2022,5,el Fort Pienc,9,13,2
2022,5,el Fort Pienc,..,14,1
2022,5,el Fort Pienc,11,14,2
2022,5,el Fort Pienc,13,15,1
2022,5,el Fort Pienc,5,15,2
2022,5,el Fort Pienc,7,16,1
2022,5,el Fort Pienc,11,16,2
2022,5,el Fort Pienc,6,17,1
2022,5,el Fort Pienc,8,17,2
2022,5,el Fort Pienc,24,18,1
2022,5,el Fort Pienc,13,18,2
2022,5,el Fort Pienc,18,19,1
2022,5,el Fort Pienc,17,19,2
2022,5,el Fort Pienc,..,20,1
2022,5,el Fort Pienc,..,20,2
2022,5,el Fort Pienc,..,22,1
2022,5,el Fort Pienc,12,23,1
2022,5,el Fort Pienc,14,23,2
2022,5,el Fort Pienc,..,24,1
2022,5,el Fort Pienc,..,24,2
2022,5,el Fort Pienc,7,25,1
2022,5,el Fort Pienc,6,25,2
2022,5,el Fort Pienc,20,26,1
2022,5,el Fort Pienc,21,26,2
2022,5,el Fort Pienc,13,27,1
2022,5,el Fort Pienc,12,27,2
2022,5,el Fort Pienc,5,28,1
2022,5,el Fort Pienc,13,28,2
2022,5,el Fort Pienc,8,29,1
2022,5,el Fort Pienc,7,29,2
2022,5,el Fort Pienc,5,30,1
2022,5,el Fort Pienc,8,30,2
2022,5,el Fort Pienc,48,31,1
2022,5,el Fort Pienc,36,31,2
2022,5,el Fort Pienc,32,32,1
2022,5,el Fort Pienc,23,32,2
2022,5,el Fort Pienc,12,33,1
2022,5,el Fort Pienc,13,33,2
2022,5,el Fort Pienc,5,34,1
2022,5,el Fort Pienc,..,34,2
2022,5,el Fort Pienc,22,35,1
2022,5,el Fort Pienc,20,35,2
2022,5,el Fort Pienc,..,36,1
2022,5,el Fort Pienc,..,36,2
2022,5,el Fort Pienc,10,37,1
2022,5,el Fort Pienc,13,37,2
2022,5,el Fort Pienc,5,38,1
2022,5,el Fort Pienc,..,38,2
2022,5,el Fort Pienc,7,39,1
2022,5,el Fort Pienc,..,39,2
2022,5,el Fort Pienc,..,40,2
2022,5,el Fort Pienc,..,42,2
2022,5,el Fort Pienc,12,43,1
2022,5,el Fort Pienc,7,43,2
2022,5,el Fort Pienc,6,44,1
2022,5,el Fort Pienc,7,44,2
2022,5,el Fort Pienc,..,45,1
2022,5,el Fort Pienc,7,45,2
2022,5,el Fort Pienc,..,46,1
2022,5,el Fort Pienc,..,46,2
2022,5,el Fort Pienc,..,48,1
2022,5,el Fort Pienc,..,48,2
2022,5,el Fort Pienc,..,49,1
2022,5,el Fort Pienc,..,50,1
2022,5,el Fort Pienc,5,51,1
2022,5,el Fort Pienc,6,51,2
2022,5,el Fort Pienc,5,52,1
2022,5,el Fort Pienc,5,52,2
2022,5,el Fort Pienc,..,53,1
2022,5,el Fort Pienc,..,53,2
2022,5,el Fort Pienc,..,54,1
2022,5,el Fort Pienc,..,54,2
2022,5,el Fort Pienc,..,55,1
2022,5,el Fort Pienc,..,55,2
2022,5,el Fort Pienc,..,57,1
2022,5,el Fort Pienc,7,57,2
2022,5,el Fort Pienc,..,59,1
2022,5,el Fort Pienc,19,60,1
2022,5,el Fort Pienc,21,60,2
2022,5,el Fort Pienc,16,61,1
2022,5,el Fort Pienc,13,61,2
2022,5,el Fort Pienc,8,62,1
2022,5,el Fort Pienc,5,62,2
2022,5,el Fort Pienc,15,63,1
2022,5,el Fort Pienc,11,63,2
2022,5,el Fort Pienc,47,64,1
2022,5,el Fort Pienc,42,64,2
2022,5,el Fort Pienc,37,65,1
2022,5,el Fort Pienc,32,65,2
